gameID,orig_gameID,repetition,acc_norm,rt_norm,bis,bis_baseline,version,trialNum,bis_relative,repetition_1
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,3,-0.5682562790440133,2.5090745248328354,-3.0773308038768485,-0.45121298007140476,yoked,19,-2.6261178238054437,4
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,3,-0.5682562790440133,-0.5348855156929927,-0.03337076335102063,-0.45121298007140476,yoked,20,0.41784221672038413,4
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,3,1.7047688371320402,-0.8258039225616538,2.530572759693694,-0.45121298007140476,yoked,21,2.981785739765099,4
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,4,-0.5682562790440133,-0.8334037466995472,0.2651474676555339,-0.45121298007140476,yoked,22,0.7163604477269386,5
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,4,-0.5682562790440133,2.2628726071431102,-2.8311288861871233,-0.45121298007140476,yoked,24,-2.3799159061157185,5
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,4,1.7047688371320402,-1.5191454085369533,3.2239142456689933,-0.45121298007140476,yoked,25,3.675127225740398,5
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,4,-0.5682562790440133,-1.1106366618241053,0.5423803827800919,-0.45121298007140476,yoked,26,0.9935933628514967,5
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,5,-0.5682562790440133,-0.684527415423576,0.11627113637956266,-0.45121298007140476,yoked,27,0.5674841164509674,6
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,5,-0.5682562790440133,-1.0036892858832849,0.43543300683927155,-0.45121298007140476,yoked,28,0.8866459869106763,6
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,5,-0.5682562790440133,1.587824351791407,-2.1560806308354206,-0.45121298007140476,yoked,30,-1.7048676507640157,6
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,5,-0.5682562790440133,1.4043748464109553,-1.9726311254549687,-0.45121298007140476,yoked,31,-1.521418145383564,6
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,6,1.7047688371320402,-0.2517854889017242,1.9565543260337643,-0.45121298007140476,yoked,32,2.407767306105169,7
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,6,-0.5682562790440133,-0.7743191054357994,0.20606282639178608,-0.45121298007140476,yoked,33,0.6572758064631908,7
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,6,1.7047688371320402,-0.5383733440691166,2.243142181201157,-0.45121298007140476,yoked,34,2.694355161272562,7
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,6,-0.5682562790440133,-0.31657554210843286,-0.25168073693558046,-0.45121298007140476,yoked,35,0.1995322431358243,7
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,7,1.7047688371320402,-0.17562423174939198,1.880393068881432,-0.45121298007140476,yoked,37,2.3316060489528367,8
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,7,-0.5682562790440133,-0.08784249030052427,-0.48041378874348906,-0.45121298007140476,yoked,41,-0.0292008086720843,8
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,7,-0.5682562790440133,-0.524443330295836,-0.043812948748177316,-0.45121298007140476,yoked,42,0.40740003132322744,8
0066-9ca1584c-594c-4bc1-bb44-603c937663e1,9662-69da656f-884a-416f-a492-59c9f6a13a34,7,1.7047688371320402,-0.7408330310473481,2.4456018681793883,-0.45121298007140476,yoked,44,2.896814848250793,8
0073-ccc59450-db04-425b-97de-165879981385,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,0,0.8680260551145138,-0.05451495933442799,0.9225410144489418,0.5221448897999936,scrambled40,2,0.40039612464894814,1
0073-ccc59450-db04-425b-97de-165879981385,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,0,0.8680260551145138,-0.0912770444781057,0.9593030995926195,0.5221448897999936,scrambled40,3,0.4371582097926259,1
0073-ccc59450-db04-425b-97de-165879981385,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,0,-1.1160334994329462,-0.22795091014781838,-0.8880825892851278,0.5221448897999936,scrambled40,5,-1.4102274790851215,1
0073-ccc59450-db04-425b-97de-165879981385,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,0,0.8680260551145138,-0.22679197932904852,1.0948180344435623,0.5221448897999936,scrambled40,8,0.5726731446435687,1
0073-ccc59450-db04-425b-97de-165879981385,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,1,-1.1160334994329462,0.8227002145526493,-1.9387337139855956,0.5221448897999936,scrambled40,9,-2.460878603785589,2
0073-ccc59450-db04-425b-97de-165879981385,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,1,-1.1160334994329462,0.24217109874101833,-1.3582045981739646,0.5221448897999936,scrambled40,10,-1.8803494879739582,2
0073-ccc59450-db04-425b-97de-165879981385,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,1,0.8680260551145138,0.05050373116678697,0.8175223239477268,0.5221448897999936,scrambled40,11,0.2953774341477332,2
0073-ccc59450-db04-425b-97de-165879981385,9329-3901b756-7cdb-4061-b8b3-41e6e2be20fd,1,-1.1160334994329462,0.9559325736175681,-2.0719660730505143,0.5221448897999936,scrambled40,12,-2.594110962850508,2
