,trialNum,numStrokes,repetition,gameID,condition,target,generalization,outcome,bis_score
190,39,1.45456883237175,7,5616-7114c020-0e81-482c-952b-b26fc66076a0,repeated,dining_00,within,0.0,-1.45456883237175
191,40,0.6051855725926262,7,5616-7114c020-0e81-482c-952b-b26fc66076a0,repeated,dining_06,within,0.0,-0.6051855725926262
192,1,-0.24419768718649784,0,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_02,within,0.0,0.24419768718649784
193,3,0.6051855725926262,0,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_03,within,0.0,-0.6051855725926262
194,4,-0.6688893170760598,0,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_01,within,0.0,0.6688893170760598
195,7,-0.24419768718649784,0,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_04,within,0.0,0.24419768718649784
196,33,0.18049394270306415,7,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_04,within,0.0,-0.18049394270306415
197,34,-1.093580946965622,7,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_02,within,0.0,1.093580946965622
198,36,-0.24419768718649784,7,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_01,within,0.0,0.24419768718649784
199,37,0.18049394270306415,7,5616-7114c020-0e81-482c-952b-b26fc66076a0,control,dining_03,within,0.0,-0.18049394270306415
200,2,1.1986582537134602,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,-1.1986582537134602
201,3,-0.39955275123782014,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,0.39955275123782014
202,6,0.8790160527232043,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,-1.052267283529313,-1.9312833362525172
203,8,-1.0388371532183323,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,1.0388371532183323
204,9,-0.7191949522280762,1,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,0.7191949522280762
205,10,-0.39955275123782014,1,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,0.39955275123782014
206,11,2.477227057674485,1,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,-2.477227057674485
207,12,0.23973165074269207,1,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,-0.23973165074269207
208,13,-0.7191949522280762,2,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,0.7191949522280762
209,14,1.5183004547037164,2,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,-1.5183004547037164
210,15,-0.39955275123782014,2,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,0.39955275123782014
211,16,0.5593738517329482,2,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,-0.5593738517329482
212,17,-1.3584793542085885,3,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,1.3584793542085885
213,18,1.1986582537134602,3,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,-1.1986582537134602
214,19,-0.39955275123782014,3,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,0.39955275123782014
215,20,-0.7191949522280762,3,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,0.7191949522280762
216,21,-0.39955275123782014,4,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,0.39955275123782014
217,22,-0.7191949522280762,4,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,0.7191949522280762
218,23,-1.0388371532183323,4,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,1.0388371532183323
219,24,-0.39955275123782014,4,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,0.39955275123782014
220,25,-1.0388371532183323,5,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,1.0388371532183323
221,26,-0.39955275123782014,5,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,0.39955275123782014
222,27,-1.0388371532183323,5,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,1.0388371532183323
223,28,-0.39955275123782014,5,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,0.39955275123782014
224,29,-0.39955275123782014,6,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,0.39955275123782014
225,30,-0.39955275123782014,6,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,0.39955275123782014
226,31,-0.39955275123782014,6,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,0.39955275123782014
227,32,-0.07991055024756402,6,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,0.07991055024756402
228,33,-1.0388371532183323,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_07,within,0.0,1.0388371532183323
229,37,0.23973165074269207,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_04,within,0.0,-0.23973165074269207
230,38,0.8790160527232043,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_02,within,0.0,-0.8790160527232043
231,39,-0.7191949522280762,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,repeated,dining_06,within,0.0,0.7191949522280762
232,1,-1.0388371532183323,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_03,within,0.0,1.0388371532183323
233,4,1.5183004547037164,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_01,within,0.0,-1.5183004547037164
234,5,1.5183004547037164,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_05,within,0.0,-1.5183004547037164
235,7,1.8379426556939724,0,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_00,within,0.0,-1.8379426556939724
236,34,1.1986582537134602,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_05,within,0.0,-1.1986582537134602
237,35,-0.39955275123782014,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_00,within,0.0,0.39955275123782014
238,36,1.8379426556939724,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_01,within,-1.052267283529313,-2.8902099392232854
239,40,-1.0388371532183323,7,9817-6f2a66db-fc24-482d-aa20-1980ad6f524e,control,dining_03,within,0.0,1.0388371532183323
240,3,2.909903250778352,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,-2.909903250778352
241,4,-0.05560324683015973,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.05560324683015973
242,5,-0.05560324683015973,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.05560324683015973
243,6,-0.7969798712322878,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,0.7969798712322878
244,9,-1.5383564956344158,1,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,1.5383564956344158
245,10,-0.05560324683015973,1,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.05560324683015973
246,11,-0.05560324683015973,1,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.05560324683015973
247,12,-0.7969798712322878,1,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,0.7969798712322878
248,13,-0.05560324683015973,2,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.05560324683015973
249,14,-0.05560324683015973,2,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,0.05560324683015973
250,15,-0.05560324683015973,2,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.05560324683015973
251,16,-0.7969798712322878,2,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,0.7969798712322878
252,17,-0.7969798712322878,3,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.7969798712322878
253,18,-0.05560324683015973,3,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,-1.052267283529313,-0.9966640366991533
254,19,-0.05560324683015973,3,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,0.05560324683015973
255,20,-0.05560324683015973,3,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.05560324683015973
256,21,1.4271500019740961,4,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,-1.4271500019740961
257,22,-0.7969798712322878,4,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.7969798712322878
258,23,-0.7969798712322878,4,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,0.7969798712322878
259,24,-0.05560324683015973,4,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.05560324683015973
260,25,-0.7969798712322878,5,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.7969798712322878
261,26,-0.05560324683015973,5,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.05560324683015973
262,27,-0.7969798712322878,5,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,0.7969798712322878
263,28,0.6857733775719682,5,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,-0.6857733775719682
264,29,0.6857733775719682,6,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,-0.6857733775719682
265,30,-0.7969798712322878,6,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,0.7969798712322878
266,31,-1.5383564956344158,6,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,1.5383564956344158
267,32,-0.05560324683015973,6,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,0.05560324683015973
268,33,-0.7969798712322878,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_00,within,0.0,0.7969798712322878
269,35,-0.05560324683015973,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_07,within,0.0,0.05560324683015973
270,36,-1.5383564956344158,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_03,within,0.0,1.5383564956344158
271,39,0.6857733775719682,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,repeated,waiting_02,within,0.0,-0.6857733775719682
272,1,2.168526626376224,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_04,within,0.0,-2.168526626376224
273,2,1.4271500019740961,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_05,within,0.0,-1.4271500019740961
274,7,-0.7969798712322878,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_01,within,0.0,0.7969798712322878
275,8,0.6857733775719682,0,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_06,within,0.0,-0.6857733775719682
276,34,1.4271500019740961,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_06,within,0.0,-1.4271500019740961
277,37,-0.05560324683015973,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_05,within,-1.052267283529313,-0.9966640366991533
278,38,-0.05560324683015973,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_01,within,0.0,0.05560324683015973
279,40,2.168526626376224,7,1820-86afdf51-4b4c-43a9-a9e1-e6e20618de1b,control,waiting_04,within,0.0,-2.168526626376224
280,2,1.042465821640404,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-1.042465821640404
281,6,1.9555745705225096,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,-1.9555745705225096
282,7,-0.7837516761238075,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.7837516761238075
283,8,0.12935707275829825,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,-1.0964048893736862,-1.2257619621319844
284,9,-1.3924908420452111,1,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.3924908420452111
285,10,1.6512049875618078,1,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,-1.6512049875618078
286,11,0.12935707275829825,1,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-0.12935707275829825
287,12,-0.47938209316310554,1,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.47938209316310554
288,13,-0.17501251020240363,2,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.17501251020240363
289,14,-1.0881212590845093,2,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.0881212590845093
290,15,0.12935707275829825,2,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,-0.12935707275829825
291,16,0.43372665571900015,2,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-0.43372665571900015
292,17,0.12935707275829825,3,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-0.12935707275829825
293,18,-1.0881212590845093,3,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.0881212590845093
294,19,1.042465821640404,3,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,-1.042465821640404
295,20,-0.17501251020240363,3,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.17501251020240363
296,21,0.43372665571900015,4,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-0.43372665571900015
297,22,0.12935707275829825,4,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,-0.12935707275829825
298,23,-0.17501251020240363,4,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.17501251020240363
299,24,-1.0881212590845093,4,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.0881212590845093
300,25,-0.17501251020240363,5,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.17501251020240363
301,26,0.7380962386797021,5,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,-0.7380962386797021
302,27,-0.17501251020240363,5,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,0.17501251020240363
303,28,-1.3924908420452111,5,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.3924908420452111
304,29,-1.3924908420452111,6,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,1.3924908420452111
305,30,-0.17501251020240363,6,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.17501251020240363
306,31,0.12935707275829825,6,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-0.12935707275829825
307,32,-1.3924908420452111,6,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.3924908420452111
308,33,0.12935707275829825,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_02,within,0.0,-0.12935707275829825
309,34,-0.17501251020240363,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_07,within,0.0,0.17501251020240363
310,35,-1.3924908420452111,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_01,within,0.0,1.3924908420452111
311,37,-0.17501251020240363,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,repeated,dining_03,within,0.0,0.17501251020240363
312,1,1.6512049875618078,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_04,within,-1.0964048893736862,-2.7476098769354937
313,3,0.7380962386797021,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_05,within,-1.0964048893736862,-1.8345011280533883
314,4,1.6512049875618078,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_06,within,-1.0964048893736862,-2.7476098769354937
315,5,2.2599441534832114,0,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_00,within,-1.0964048893736862,-3.3563490428568974
316,36,-1.0881212590845093,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_06,within,0.0,1.0881212590845093
317,38,-1.6968604250059132,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_04,within,0.0,1.6968604250059132
318,39,0.43372665571900015,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_05,within,0.0,-0.43372665571900015
319,40,0.7380962386797021,7,7438-c77fa69e-d41c-41a4-b530-fc2809c07323,control,dining_00,within,0.0,-0.7380962386797021
320,1,1.971533371925418,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,-1.971533371925418
321,2,2.511679501220053,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,-1.0964048893736862,-3.6080843905937394
322,3,2.511679501220053,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,0.0,-2.511679501220053
323,7,-0.7291972745477571,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,0.7291972745477571
324,9,0.35109498404151296,1,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,-0.35109498404151296
325,10,-0.18905114525312205,1,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,0.18905114525312205
326,11,-1.269343403842392,1,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,1.269343403842392
327,12,0.35109498404151296,1,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,0.0,-0.35109498404151296
328,13,-1.269343403842392,2,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,1.269343403842392
329,14,-0.18905114525312205,2,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,0.18905114525312205
330,15,0.35109498404151296,2,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,-1.0964048893736862,-1.4474998734151991
331,16,-0.18905114525312205,2,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,0.18905114525312205
332,17,-0.18905114525312205,3,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,0.18905114525312205
333,18,-0.7291972745477571,3,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,0.7291972745477571
334,19,0.35109498404151296,3,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,0.0,-0.35109498404151296
335,20,-1.269343403842392,3,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,1.269343403842392
336,21,0.35109498404151296,4,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,-1.0964048893736862,-1.4474998734151991
337,22,1.431387242630783,4,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,-1.0964048893736862,-2.5277921320044694
338,23,-0.7291972745477571,4,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,0.7291972745477571
339,24,1.431387242630783,4,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,-1.431387242630783
340,25,-0.18905114525312205,5,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,0.18905114525312205
341,26,-1.269343403842392,5,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,1.269343403842392
342,27,1.431387242630783,5,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,-1.0964048893736862,-2.5277921320044694
343,28,-0.18905114525312205,5,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,0.18905114525312205
344,29,0.891241113336148,6,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,0.0,-0.891241113336148
345,30,-0.7291972745477571,6,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,0.7291972745477571
346,31,-0.18905114525312205,6,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,0.18905114525312205
347,32,-1.269343403842392,6,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,1.269343403842392
348,33,0.891241113336148,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_02,within,0.0,-0.891241113336148
349,37,-1.269343403842392,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_00,within,0.0,1.269343403842392
350,38,-0.7291972745477571,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_04,within,0.0,0.7291972745477571
351,39,-0.18905114525312205,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,repeated,waiting_05,within,0.0,0.18905114525312205
352,4,-0.18905114525312205,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_07,within,0.0,0.18905114525312205
353,5,-0.7291972745477571,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_03,within,0.0,0.7291972745477571
354,6,-0.18905114525312205,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_06,within,0.0,0.18905114525312205
355,8,-1.269343403842392,0,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_01,within,0.0,1.269343403842392
356,34,0.35109498404151296,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_01,within,0.0,-0.35109498404151296
357,35,-0.18905114525312205,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_03,within,0.0,0.18905114525312205
358,36,0.35109498404151296,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_06,within,0.0,-0.35109498404151296
359,40,-0.18905114525312205,7,9075-d6c9b0a6-bfb2-4148-ae19-d0da518aef97,control,waiting_07,within,0.0,0.18905114525312205
360,1,-0.04316211683338071,0,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_01,within,-1.1123993563102992,-1.0692372394769185
361,3,-0.04316211683338071,0,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_00,within,0.0,0.04316211683338071
362,5,-1.1941518990568636,0,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_05,within,0.0,1.1941518990568636
363,7,-0.04316211683338071,0,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_06,within,0.0,0.04316211683338071
364,9,-0.6186570079451221,1,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_06,within,0.0,0.6186570079451221
365,10,0.5323327742783608,1,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_01,within,-1.1123993563102992,-1.64473213058866
366,11,-0.6186570079451221,1,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_00,within,0.0,0.6186570079451221
367,12,-0.6186570079451221,1,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_05,within,0.0,0.6186570079451221
368,13,-1.1941518990568636,2,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_05,within,0.0,1.1941518990568636
369,14,-0.6186570079451221,2,7637-26870e81-faae-4521-a2e9-10424526a22c,repeated,waiting_00,within,0.0,0.6186570079451221
